Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,response,create_date,version,Sample Name,source_name,SRA Study,tissue,treatment
SRR13521319,RNA-Seq,58,821838018,PRJNA694637,SAMN17528647,296794654,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932151,GSM5033992,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:03:00Z,1,GSM5033992,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521320,RNA-Seq,58,1758910842,PRJNA694637,SAMN17528647,641337900,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932151,GSM5033992,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5033992,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521321,RNA-Seq,58,1159743002,PRJNA694637,SAMN17528647,430594952,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932151,GSM5033992,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033992,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521322,RNA-Seq,58,283698010,PRJNA694637,SAMN17528680,99720863,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932152,GSM5033993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033993,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521323,RNA-Seq,58,2215108102,PRJNA694637,SAMN17528680,789801498,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932152,GSM5033993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:12:00Z,1,GSM5033993,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521324,RNA-Seq,58,778383606,PRJNA694637,SAMN17528680,273723255,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932152,GSM5033993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:39:00Z,1,GSM5033993,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521325,RNA-Seq,58,1658059746,PRJNA694637,SAMN17528680,588248712,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932152,GSM5033993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5033993,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521326,RNA-Seq,58,1087653178,PRJNA694637,SAMN17528680,394152804,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932152,GSM5033993,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033993,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521327,RNA-Seq,58,331134064,PRJNA694637,SAMN17528679,119485748,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932153,GSM5033994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033994,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521328,RNA-Seq,58,2576578022,PRJNA694637,SAMN17528679,941708836,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932153,GSM5033994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5033994,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521329,RNA-Seq,58,899855616,PRJNA694637,SAMN17528679,324011127,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932153,GSM5033994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:04:00Z,1,GSM5033994,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521330,RNA-Seq,58,1914851672,PRJNA694637,SAMN17528679,696635715,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932153,GSM5033994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:11:00Z,1,GSM5033994,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521331,RNA-Seq,58,1271207750,PRJNA694637,SAMN17528679,471610395,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932153,GSM5033994,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033994,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521332,RNA-Seq,58,227379256,PRJNA694637,SAMN17528672,81976687,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932154,GSM5033995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033995,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521333,RNA-Seq,58,1778880010,PRJNA694637,SAMN17528672,647611278,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932154,GSM5033995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:10:00Z,1,GSM5033995,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521334,RNA-Seq,58,626892188,PRJNA694637,SAMN17528672,223508935,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932154,GSM5033995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:03:00Z,1,GSM5033995,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521335,RNA-Seq,58,1327015350,PRJNA694637,SAMN17528672,479257288,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932154,GSM5033995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5033995,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521336,RNA-Seq,58,853183306,PRJNA694637,SAMN17528672,316311148,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932154,GSM5033995,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5033995,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521337,RNA-Seq,58,301935008,PRJNA694637,SAMN17528678,108002699,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932155,GSM5033996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:02:00Z,1,GSM5033996,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521338,RNA-Seq,58,2355744762,PRJNA694637,SAMN17528678,850893645,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932155,GSM5033996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:12:00Z,1,GSM5033996,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521339,RNA-Seq,58,834346936,PRJNA694637,SAMN17528678,294961112,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932155,GSM5033996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5033996,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521340,RNA-Seq,58,1775077820,PRJNA694637,SAMN17528678,636053012,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932155,GSM5033996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:10:00Z,1,GSM5033996,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521341,RNA-Seq,58,1126086936,PRJNA694637,SAMN17528678,414195323,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932155,GSM5033996,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033996,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521342,RNA-Seq,58,283992766,PRJNA694637,SAMN17528677,102340267,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932156,GSM5033997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033997,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521343,RNA-Seq,58,2233308734,PRJNA694637,SAMN17528677,815159347,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932156,GSM5033997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:13:00Z,1,GSM5033997,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521344,RNA-Seq,58,774253136,PRJNA694637,SAMN17528677,278582145,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932156,GSM5033997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5033997,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521345,RNA-Seq,58,1659164356,PRJNA694637,SAMN17528677,603083182,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932156,GSM5033997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5033997,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521346,RNA-Seq,58,1104228824,PRJNA694637,SAMN17528677,408977843,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932156,GSM5033997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033997,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521347,RNA-Seq,58,303305896,PRJNA694637,SAMN17528676,109533448,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932157,GSM5033998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:02:00Z,1,GSM5033998,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521348,RNA-Seq,58,2361642376,PRJNA694637,SAMN17528676,864654801,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932157,GSM5033998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5033998,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521349,RNA-Seq,58,827916128,PRJNA694637,SAMN17528676,299001871,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932157,GSM5033998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5033998,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521350,RNA-Seq,58,1771097280,PRJNA694637,SAMN17528676,645968039,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932157,GSM5033998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:10:00Z,1,GSM5033998,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521351,RNA-Seq,58,1168143316,PRJNA694637,SAMN17528676,433899676,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932157,GSM5033998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5033998,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521352,RNA-Seq,58,303143148,PRJNA694637,SAMN17528675,108848021,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932158,GSM5033999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:02:00Z,1,GSM5033999,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521353,RNA-Seq,58,2361239972,PRJNA694637,SAMN17528675,857051038,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932158,GSM5033999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:18:00Z,1,GSM5033999,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521354,RNA-Seq,58,846579484,PRJNA694637,SAMN17528675,300821690,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932158,GSM5033999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5033999,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521355,RNA-Seq,58,1785679176,PRJNA694637,SAMN17528675,642850332,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932158,GSM5033999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:13:00Z,1,GSM5033999,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521356,RNA-Seq,58,1129316376,PRJNA694637,SAMN17528675,417438864,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932158,GSM5033999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5033999,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521357,RNA-Seq,58,246822886,PRJNA694637,SAMN17528674,91176021,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932159,GSM5034000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:02:00Z,1,GSM5034000,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521358,RNA-Seq,58,1931663088,PRJNA694637,SAMN17528674,721280148,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932159,GSM5034000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:11:00Z,1,GSM5034000,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521359,RNA-Seq,58,689341890,PRJNA694637,SAMN17528674,252319511,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932159,GSM5034000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5034000,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521360,RNA-Seq,58,1458450426,PRJNA694637,SAMN17528674,540866794,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932159,GSM5034000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:11:00Z,1,GSM5034000,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521361,RNA-Seq,58,934344852,PRJNA694637,SAMN17528674,354845769,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932159,GSM5034000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5034000,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521362,RNA-Seq,58,257791846,PRJNA694637,SAMN17528673,92596001,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932160,GSM5034001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:02:00Z,1,GSM5034001,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521363,RNA-Seq,58,2014221158,PRJNA694637,SAMN17528673,733453032,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932160,GSM5034001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:14:00Z,1,GSM5034001,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521364,RNA-Seq,58,695652870,PRJNA694637,SAMN17528673,249798649,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932160,GSM5034001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:05:00Z,1,GSM5034001,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521365,RNA-Seq,58,1500045300,PRJNA694637,SAMN17528673,544043785,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932160,GSM5034001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:10:00Z,1,GSM5034001,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521366,RNA-Seq,58,998846478,PRJNA694637,SAMN17528673,369101200,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932160,GSM5034001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:06:00Z,1,GSM5034001,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521367,RNA-Seq,58,271063696,PRJNA694637,SAMN17528760,97788238,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932161,GSM5034002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:03:00Z,1,GSM5034002,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521368,RNA-Seq,58,2120594202,PRJNA694637,SAMN17528760,772706438,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932161,GSM5034002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:22:00Z,1,GSM5034002,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521369,RNA-Seq,58,757479594,PRJNA694637,SAMN17528760,270131652,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932161,GSM5034002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:06:00Z,1,GSM5034002,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521370,RNA-Seq,58,1600113396,PRJNA694637,SAMN17528760,578276399,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932161,GSM5034002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:08:00Z,1,GSM5034002,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
